User id,Number of tweets before,Number of tweets after
15923797,2,4
1692793729,3,8
216799719,1,1
1317490554,1,1
520817585,1,1
312286681,3,1
17714709,1,1
1194750254,7,3
964364941,2,1
905694044,1,1
1178407788,3,2
1160025384,1,5
2670692400,1,2
2377575254,1,1
392189936,1,1
14552394,2,2
38372614,1,1
14889069,1,1
285832999,1,1
1547391157,1,1
1297529113,66,6
125890995,1,1
2261585966,2,3
913495848,1,1
858826944,1,1
185166735,1,1
230731836,1,2
814808887,70,139
423001602,1,1
69754809,1,1
1546646323,2,2
605487886,3,16
114906202,1,1
283120644,2,1
1359674137,2,1
445682837,1,2
870390715,1,1
120487655,1,1
597064671,2,1
14999167,3,12
1291743704,2,2
73527437,1,1
499443706,1,1
85049428,1,2
1707432343,3,1
21836124,2,5
2148414720,1,1
1935468560,1,1
83680560,1,1
35773039,1,2
347506040,2,1
419195245,1,1
328602738,1,3
157534007,2,2
636772091,3,2
14222518,1,1
95609825,22,22
616283167,1,1
1409082372,1,1
729081571,6,10
81791379,1,1
86649839,1,1
244416874,1,1
1690285231,1,1
18999929,1,2
16493786,1,3
14071526,2,1
1198120298,1,1
2191528532,1,1
44959505,2,6
2474464478,1,1
82878650,1,2
2268496603,4,3
167678977,1,1
2435535627,2,10
439406881,1,1
427749417,1,1
1559175702,2,7
2209218745,6,1
47612926,1,1
91454010,3,12
760774640,1,1
69121742,1,1
524472099,20,5
16488095,6,4
1663600549,3,6
68577507,4,1
1375650072,1,1
344446884,1,1
59572157,7,5
77801464,3,1
1728799008,3,1
2260687014,1,2
1539904334,3,2
841762146,1,3
162145653,1,1
104714715,1,1
533492531,3,5
308100686,1,1
138215951,1,1
576133922,1,1
2269159321,2,3
372309110,1,1
226053595,1,1
2586768250,1,1
2362166330,2,4
1870056282,1,1
820696004,1,1
2531467356,1,1
27223693,1,2
2309212471,1,1
2319590245,1,3
2418112622,1,2
18386639,2,2
973707385,1,2
44997759,1,1
1090862629,1,1
881430014,6,8
28298138,1,1
182531572,2,4
250746335,1,1
77472799,1,1
356582702,3,2
538921344,2,4
1931864096,1,1
223344555,2,1
222562936,1,2
1442945610,2,1
113048616,5,4
169275624,1,1
46232664,1,1
565563822,3,5
285693547,2,2
2194417481,1,1
377547280,3,4
196204037,1,1
115040501,1,1
1216539660,1,3
2525971237,1,1
956005194,2,5
109951411,2,2
737966372,1,2
1289729498,2,1
2272710062,1,1
372075559,1,1
2254139521,1,2
242541410,2,2
535133606,1,2
437289842,1,1
2302625073,1,1
55541827,1,1
22569776,1,1
2397164730,7,23
476330265,1,3
2229810331,1,1
1601116916,3,10
881910308,1,1
758034870,2,1
2460423079,2,3
611786981,3,17
909180774,1,1
2495430282,2,2
1722513271,1,4
309769119,1,1
274576268,1,5
131786355,1,6
1080648931,2,1
1897465584,1,2
24000965,2,2
578608897,1,1
257749290,1,1
19455768,2,2
279888618,2,6
27590156,4,16
526051257,1,2
2541821336,1,1
218740950,1,3
76120942,7,2
855921344,1,1
1953764149,2,4
264470616,2,1
2408129516,1,1
123051945,1,1
825352688,1,1
940605852,1,1
62050708,1,4
1864508083,3,1
319930127,1,1
261981102,6,9
22102718,2,1
253186785,2,1
1097577055,1,2
200838452,7,14
2322069776,1,7
262707053,1,1
1277053904,1,1
1626338341,2,1
480570866,1,1
2439690402,4,19
15615747,1,1
245172797,1,1
756685928,3,4
286648287,1,1
2330931950,2,2
17566134,1,2
16573720,1,6
348887169,1,1
18857913,3,1
2557716961,2,6
66263000,1,2
481199743,2,1
587784422,2,4
2296237245,1,2
923488082,1,4
179231068,1,1
328365938,1,1
727493233,2,1
25274516,4,1
381533090,5,10
232301294,1,1
2388881292,14,38
1393778131,1,1
245511856,1,1
376056346,1,1
1195087230,39,58
751528058,1,1
336770932,1,1
518178160,4,1
18576424,1,2
28515818,3,1
1578548532,1,4
1657274310,1,1
587004390,9,5
16665684,1,1
428589046,1,2
45669053,1,1
42638264,1,1
175227720,1,3
16028165,2,2
836993106,1,1
1392753470,1,1
37202705,1,1
1538678460,1,2
470688266,1,2
294236997,1,2
1046834353,1,1
1691544050,2,4
195765382,1,1
99393909,1,8
978526518,1,1
189836990,1,1
436818617,2,1
435558922,4,2
21343909,1,1
17288031,4,4
168798952,1,1
2385260852,1,7
415305621,2,4
437175144,1,1
121418413,1,1
617777797,1,1
2156286206,1,1
18755984,2,4
62051075,4,2
1935539677,1,1
298376398,1,1
165576361,1,1
49885057,6,12
603075083,1,1
211994011,1,1
80728751,2,5
2242711087,2,1
56358524,3,16
417852222,1,1
221124325,1,1
253014583,1,2
2467069472,1,1
1573011312,2,12
369021041,1,1
485449528,1,1
2171328091,1,1
950958973,1,2
634566473,6,3
1563087942,1,1
2388042690,2,2
2432118738,1,1
145838468,1,1
32497478,2,5
2567079122,1,2
377756954,1,1
295598129,5,8
32351247,1,1
449635640,2,4
80211578,1,2
816406218,1,1
2459198143,1,1
70518330,2,1
2350561176,1,1
137413999,3,2
588503781,1,1
337371544,1,1
593718004,1,2
17302973,1,1
14668957,1,1
126301966,1,1
2234352900,5,2
1150020343,1,1
606255940,1,1
2444144892,5,1
784568989,1,1
762373104,2,2
172822266,1,1
74050976,1,21
429524646,1,1
11148162,1,2
83126590,12,7
203023875,1,1
2171200586,1,1
1421775097,1,1
606316616,1,1
31433043,2,1
13363422,1,1
35490826,2,2
1601668154,10,8
2568747804,1,1
269992592,1,1
2696905051,1,5
609990869,1,3
1330075982,1,1
1658315532,1,3
553967137,2,1
1416972583,2,1
457794004,2,1
1633856298,1,2
264549709,1,1
124075592,1,1
2366978694,1,1
2544706818,1,1
18258508,1,1
224667595,1,1
39424662,1,1
117570382,1,1
85650541,2,1
242473462,2,1
2413462759,1,1
2320606675,1,2
212569876,1,1
57638155,6,3
489485360,2,1
30817269,4,8
17261287,2,2
346137929,1,2
47385801,3,6
63202181,1,7
495344306,2,1
75144025,1,2
538334222,1,1
1606961016,6,20
2313977869,7,9
113807719,1,6
1855624532,2,1
259041607,2,1
1385696484,1,2
617332283,2,1
1338426943,5,2
291398669,1,1
1600662379,1,2
1433302897,1,1
282874465,1,1
24463201,1,1
1166392885,1,1
278783090,2,2
179556712,3,1
1316829918,3,5
1521973770,1,1
112918314,2,3
277231077,1,1
1542090571,1,3
37777653,1,3
1708440194,1,3
212958513,2,8
717612764,2,2
1540386752,1,1
39544087,1,1
19731326,1,3
350004554,1,1
1120885782,2,2
2149906858,1,1
339823150,1,1
874278126,2,1
207646481,1,1
1668737167,1,1
13110872,1,1
42226323,2,1
448825168,1,1
1005326228,2,1
520701115,1,1
48547572,5,5
198586115,3,9
1241309738,16,26
189745899,1,2
7950832,1,1
20470645,1,1
126405637,1,1
1727261088,9,6
1968116358,1,1
1194478171,1,2
54249561,1,1
266645495,1,2
343305182,2,2
442245676,2,2
584186796,3,2
2326217462,3,4
1645969855,2,1
2586165386,1,7
239593217,2,4
2348507946,11,35
1691988858,2,2
153155985,1,3
1332406075,1,1
537781000,2,2
116969334,4,2
342198884,2,2
568373057,1,1
1860960726,1,4
195751812,1,2
1719136044,1,1
17762520,1,4
785060658,2,1
545458323,1,1
1240820077,2,1
156761830,5,2
78404888,1,1
595237708,1,1
357438063,4,7
16028382,6,12
614879811,14,3
637070185,1,1
23450703,1,1
2528363012,1,1
16576861,1,2
2157007148,1,4
1506121872,1,2
355723967,1,2
77779099,1,1
1324484574,4,3
51349184,2,1
187565329,4,8
1668557348,2,1
5998492,1,1
533886864,1,1
707828448,1,1
1884378487,1,1
268556198,4,1
79629133,1,1
49245987,6,6
587688716,1,1
398601686,3,1
191106692,1,1
262904412,1,1
1665789457,1,1
115981166,5,9
1929471656,1,2
466592493,2,1
229351755,3,2
783945276,4,1
172953095,1,4
465224913,1,2
359302829,1,1
1283269200,2,2
106888704,6,1
18206318,5,3
2334349188,1,1
76675673,2,1
987392388,2,1
792419635,3,1
202813795,1,1
549645086,1,1
203872551,1,2
29548456,1,2
2240854176,1,2
934985809,4,5
62147616,3,2
2247999204,1,8
467473177,17,6
16422169,1,1
197415842,2,1
242781122,1,1
1000204897,5,1
367015203,1,1
880755432,4,1
92438279,1,3
49316833,1,2
746343968,1,1
474226122,1,3
2431096026,1,5
379686298,1,1
90053789,3,1
71349475,1,1
2309256422,1,1
228380905,3,5
175114302,1,2
206777403,2,2
1194874651,2,1
180799371,1,1
127360026,1,1
498260634,1,1
192484781,1,1
791457902,1,1
2371921525,2,1
302146843,1,2
585102426,2,1
211070868,1,1
2291068116,1,1
634776521,2,1
840744085,1,1
121524325,1,1
587873312,1,4
2327460877,2,3
189732166,1,1
14095969,1,1
529785625,1,1
74938726,2,1
2729661165,1,1
2485210886,1,2
2222873396,1,1
2258234977,1,2
16711358,1,1
2587769478,1,2
2559505824,5,23
50445572,1,1
2479132838,2,1
111942441,2,1
19401181,1,1
273453964,1,1
18498319,1,1
188554306,10,7
112215953,1,1
67090241,1,1
851939288,7,21
25367291,1,1
88455958,1,2
1053673032,3,2
2427463883,4,3
482131503,6,6
352710776,1,1
280231630,2,3
622115384,1,1
2400350431,1,2
65499948,2,2
2277189709,4,13
353693997,4,14
341631616,2,2
2436153182,1,3
1571130398,1,1
284091732,1,1
52516546,1,2
868072441,1,1
1101385010,2,1
2284201350,1,1
840243068,2,1
2449944366,1,1
629758676,1,7
1059248990,3,3
1605398239,4,10
559914672,1,4
610713805,1,2
266448978,1,2
264246636,1,2
89437024,1,6
107570401,2,1
334019045,1,1
18682378,1,1
34378584,1,1
151586004,2,1
59604112,1,1
963767474,1,2
33724311,1,1
216782403,2,3
48898073,2,2
2250759060,1,6
74018034,4,3
91574228,1,2
1961217990,1,1
1189829822,1,1
234095769,2,6
318441544,2,1
52054505,2,7
2332302300,1,2
617120997,1,1
167989418,3,2
27183819,1,2
533305586,1,6
534516003,1,3
2391581820,1,1
195400639,1,1
186779319,7,12
440465168,1,2
353339524,1,1
331616132,1,1
28071321,1,1
1120289053,1,1
72356927,6,1
304165378,2,2
1279811647,2,4
2580937147,1,1
100081485,1,1
358087483,6,13
237187345,1,1
1615052119,1,3
746970282,3,5
257044647,1,3
364449862,1,1
384336060,2,1
1470367686,1,1
293607250,3,9
124870843,1,2
1961635262,3,1
1706087504,4,3
595619182,3,5
408869965,1,1
145727218,3,1
494254095,1,1
14118962,2,2
195049225,2,1
1957864448,2,1
1350707970,3,4
1059534182,1,1
397719020,3,4
171954833,1,1
2177562186,2,2
549642612,1,1
714924219,1,3
43779382,1,2
871141279,4,12
50207912,1,1
599875150,1,1
2574840000,1,1
121972853,2,2
1920182581,8,37
347306310,1,1
2196028641,1,1
757877612,6,9
989696448,1,1
2530926799,2,1
2310920281,1,1
122147432,1,3
720461959,1,1
701784218,3,2
21878026,1,3
33347901,6,2
29465136,1,7
327650855,2,2
2262548034,2,1
252179412,1,2
588798851,1,1
42807779,1,1
46721949,1,4
951240727,7,2
183252840,1,10
2159638466,1,4
110315735,1,1
309390126,1,1
966348866,1,1
394968356,2,3
2355750966,1,8
1555083235,1,1
95121524,1,1
286054076,1,1
227604428,2,1
379155574,1,1
21122923,1,1
59348547,1,1
2176505750,1,2
290745149,1,1
448920460,2,1
1057273148,1,1
758973397,6,9
25701904,3,14
2194732859,1,1
50007130,1,1
2357533338,1,1
1167508375,1,2
785083182,1,1
1920441224,1,1
326442688,1,5
1318422486,1,1
256577672,1,1
1941623911,4,2
176981182,2,1
25637562,1,3
2416575823,1,3
2365622369,2,1
207871459,1,1
556278769,1,1
2386658798,1,9
1697317436,1,1
268578494,1,1
74787819,1,1
251901461,1,1
1075691060,1,1
1926118410,1,1
2597147041,2,1
39761920,1,3
1115704524,1,1
583131504,2,7
476385582,1,1
1645878296,2,1
447513804,1,1
209062232,1,3
240844856,1,1
2277625158,1,1
887550415,1,1
21700389,1,1
26657177,3,2
264819484,1,4
1087267898,2,1
156040381,1,1
453955946,2,10
603660185,1,4
1333786086,1,2
1699903626,7,3
309091588,1,2
714371052,1,1
1920663486,1,8
293297362,4,3
126404227,1,1
84200267,1,1
57308379,1,3
882832728,1,1
461010558,1,2
38415183,2,1
255547378,1,2
450937658,1,2
154084097,1,4
48049999,8,8
379067790,31,30
58530095,1,1
37862279,1,1
979590600,1,1
845709732,1,5
1334405312,1,8
540876738,1,1
384056706,16,16
424825818,4,3
504353666,1,1
23032041,1,1
519914823,1,1
81395792,2,2
1210665409,1,1
2369289151,1,1
265847970,1,1
930926551,2,2
76453175,7,8
2320113306,1,1
855660331,1,1
17994509,2,1
47312280,1,1
1240975782,8,5
1518154014,5,3
1853537688,1,1
2598353443,1,1
2272818468,1,1
2469056017,7,21
637325592,2,2
1028371290,1,1
1411735310,1,1
40602531,1,1
386999844,1,2
2476669160,1,1
1409949703,3,4
2500079575,1,5
262961380,1,3
1399861537,1,1
350429629,5,3
14838999,1,1
1870150615,2,12
41176869,1,10
131159293,1,1
931209817,1,2
342414592,1,1
245545030,1,1
280449896,2,1
1957499384,1,3
272771172,2,5
91021295,1,1
14783335,1,3
591964833,1,2
26410697,3,5
277746327,1,2
231268644,2,3
1310365326,6,2
234466947,2,4
869796283,16,30
403074395,2,1
879161563,4,2
296865050,4,1
1029870306,1,2
364289601,1,1
105594040,1,1
213779451,3,3
343138314,1,1
21796819,1,1
20029003,1,1
802180896,1,1
272825620,2,4
1449598572,1,1
798944281,1,1
18849779,1,3
2383874198,1,1
71749057,4,5
133163470,2,1
2466393157,1,6
16685645,1,1
2230544836,1,2
27067684,2,3
186540862,1,1
1071995222,1,1
637202333,1,1
278576110,2,2
583122991,1,1
244998174,2,2
6690422,5,4
953004445,1,1
142702409,1,1
17432187,2,3
1050936091,3,6
1596662942,1,2
1242237030,1,8
2198361536,2,17
1506169748,2,1
472981807,1,1
707956002,2,1
386422163,1,2
1889625920,2,9
904543314,6,12
366088059,1,1
1194461892,1,1
754332608,1,1
16192097,1,1
126939509,1,1
1140580584,1,1
2437940699,1,1
54556379,1,7
2290002361,5,9
1766051347,1,3
725933630,1,1
1145914646,1,1
20022608,2,7
1661544306,5,1
290692738,1,1
290667027,2,1
1342605283,5,4
2282670540,1,1
507713395,1,1
384920946,1,2
17851616,1,1
50803580,1,1
1911289656,1,1
1462141908,1,1
315158621,1,1
1115193302,1,4
1665817668,1,1
317046274,1,2
2593825243,1,3
201659193,1,2
80893332,3,6
36473560,1,1
2490561389,1,1
30049976,2,2
2173829523,3,2
2369256504,1,1
18176907,3,2
1974062612,1,1
1073433433,1,3
22583725,11,15
2289373458,3,11
374545433,2,1
2535324932,1,3
59307233,1,2
234307272,2,1
844470901,1,1
552698863,3,1
30595320,1,2
501971028,43,18
2507460956,1,1
471442424,1,1
1278839562,3,1
463168090,15,2
295460269,2,1
593800721,1,1
229288510,2,2
1626810200,1,1
353542220,2,3
487948412,1,2
1677623324,1,1
203163554,1,1
64980891,1,4
104003095,1,1
840270127,2,2
2396635046,2,5
552986174,1,1
575307850,2,1
322912707,1,2
191201445,1,1
42345999,1,1
1448913972,7,19
126430870,1,2
406254465,1,2
2190839472,1,1
2168121039,1,1
1686883152,1,2
326683527,1,1
81679481,2,1
108785892,1,1
2361058308,1,1
46793882,1,2
785209370,1,1
35155595,3,7
13569702,1,3
26934464,1,1
559521044,1,1
1898555048,1,1
1892861491,1,1
1532055306,1,1
2202015793,1,2
1902715482,1,4
969103166,1,1
1024433486,1,1
305259854,3,14
718307157,1,1
2339737572,1,1
623618097,1,1
205684985,1,1
61384675,2,1
16733030,1,1
130636253,2,1
422758090,3,1
199121099,1,1
815480815,1,1
1600739461,1,1
2412949568,2,6
315574225,1,1
200666467,1,1
2797701,1,1
586350705,2,1
1665857996,1,1
14344854,1,1
1724915245,1,1
14790164,1,3
218989500,1,1
123893252,4,1
1664688618,4,2
33128909,2,9
806027202,1,1
1869196411,3,2
579488464,1,3
490481862,1,1
538352616,1,1
137183913,1,1
345896473,1,2
229375644,5,3
46547990,1,2
21248643,2,1
200883695,1,1
558128076,1,1
1617888992,2,1
34541513,1,1
585038946,2,1
2223980132,2,2
1529928896,1,1
168343335,1,1
609563682,1,1
2652992406,1,1
278137364,1,1
55676741,2,8
42102279,1,1
293816981,4,4
452525123,1,1
183342102,1,1
1311176106,1,1
28615495,1,1
142399761,2,1
398060836,1,1
259297975,1,1
773277918,10,1
1156592870,3,2
781423956,1,2
44369170,4,2
1225673731,2,1
595969138,1,7
579181355,3,7
82477276,1,2
2187605925,1,1
2434900056,1,1
323015155,1,1
105952324,1,2
107469747,1,1
67147206,1,2
189624458,1,1
809536970,1,1
346130223,1,1
863594977,2,1
827499534,2,3
1271254890,1,3
163121333,1,1
506399151,1,1
91907585,2,4
1345315808,4,2
19750152,3,1
61698050,1,1
126056746,1,2
50473621,1,1
1266231228,1,1
125706418,1,1
75070460,1,1
1406906695,3,1
1654320157,1,1
2649159661,4,4
491360989,1,2
1621820612,1,2
279580018,3,1
1222498645,1,1
103904740,4,4
1616459028,1,2
277633016,1,1
258167986,3,1
259383982,2,5
637324452,1,2
394604537,2,1
1491573325,1,1
358205872,1,1
1680906356,1,1
17542830,3,4
61559676,1,1
2606018636,1,1
65056293,1,1
2443847048,1,2
119142435,1,1
97447063,1,1
20158660,1,1
853168453,1,1
332047613,1,1
408118439,1,1
55260264,6,4
47370742,2,3
27125822,1,3
2252533830,1,2
190180970,1,1
40328183,1,3
284852025,1,1
115554758,2,1
335214225,2,1
498811334,1,1
618976979,4,1
1484599813,1,1
254934622,1,1
294261337,1,1
1228289508,1,6
14671343,1,1
2270236116,3,6
244628507,1,1
258337517,1,1
2158605862,3,1
230108944,1,1
2532900750,1,1
2590177039,2,10
137896488,1,2
2509701110,2,1
99703383,1,3
165381171,1,4
338909560,1,1
1458431035,1,2
1388864646,1,1
272107065,1,1
1669407252,1,1
337483022,1,1
339910042,1,1
29775575,1,2
382975437,1,3
42510566,8,17
2231203435,8,11
1213848126,1,1
399688845,1,1
11136252,1,1
102226863,1,1
612483484,1,2
554525302,1,3
25918263,1,1
350060624,1,1
111661126,1,2
371401153,1,1
730564836,3,2
2158681847,1,2
178525052,9,16
18023647,1,2
291377552,1,1
1156117957,1,3
1708348380,5,4
471830511,1,1
124932060,1,1
1621924921,1,1
391520672,1,1
403247404,1,2
202577046,1,1
33143571,1,1
297972287,1,1
405725963,1,1
1335551780,4,1
554142782,3,2
363742648,1,3
737755454,3,6
566487841,1,1
1036072784,1,4
180208871,1,1
1663010592,1,1
106258229,1,1
1855447098,5,2
24279161,3,4
463359285,3,6
2157436188,3,1
1911853224,2,5
17758224,1,4
834245365,2,2
219383132,1,2
391305061,2,1
178161659,4,2
450698989,2,1
560090131,1,1
2246275906,1,1
351102575,1,2
41706757,2,1
247793341,1,1
45053941,1,1
1624908367,3,1
2163144402,1,6
385743580,2,1
552978194,1,1
560403681,1,1
628825051,1,1
592528811,1,5
1963837854,1,1
247610675,1,2
1144249782,1,2
264833204,3,2
29448006,1,1
303180002,1,3
5972162,1,1
27212934,1,1
928932818,1,1
130575323,1,2
93787089,1,1
266324623,1,1
50956405,2,2
121529341,1,2
814941150,1,1
14667502,1,1
42197010,1,2
294428902,1,1
284950905,1,3
1257241508,2,1
26420727,1,1
2446469604,2,1
1859710723,1,2
319215383,2,1
17687202,13,21
391624154,1,2
94360519,1,1
2327440610,2,3
1354630688,1,1
73977889,15,4
344724533,1,1
475445773,1,2
312149882,15,30
62955605,1,1
381345786,13,13
18523773,1,4
43311614,5,3
867552972,3,6
69259701,4,8
952343852,2,1
15479044,2,2
1960010246,2,2
109602496,2,1
1167368112,1,1
287946638,1,1
23367112,6,1
1290432834,1,1
1291137080,1,3
44745519,1,3
81556825,1,1
274013902,2,1
499118846,1,1
30831109,1,1
423934799,1,2
601153964,1,3
48648075,1,1
2450702731,1,2
1646106318,3,1
154955354,1,2
242650524,2,4
757789716,2,3
1682780515,10,3
1296934184,1,1
1337828400,2,1
453283884,1,1
245809873,2,1
2274406628,8,2
540845664,19,5
2229927139,9,5
379125166,1,2
86293396,1,1
1564596146,1,2
2422656812,1,1
1066448462,1,4
2172870997,1,3
2151419527,5,2
247146270,1,2
891118214,1,3
2195096491,1,1
1494247069,2,1
2440884306,1,2
1595810868,2,1
33186234,1,1
1003592887,1,1
33019919,1,1
2160334291,3,2
253013472,1,1
175304783,2,5
372008393,1,2
52144781,3,2
23124203,1,1
2290519622,3,11
174386186,1,8
212976770,1,1
47455112,2,1
2452744380,1,36
1133936082,1,1
574550736,3,1
46021533,1,1
1026787134,1,1
38635191,3,4
574141999,1,3
857677340,4,15
35314761,1,1
41806188,1,1
327603717,1,1
706062080,1,1
467148907,1,1
19687443,1,4
1639244107,3,1
342914114,1,1
2294952883,1,1
260058148,1,1
634139703,3,2
48354257,1,1
2396640560,1,2
1540260840,1,2
1439387101,1,1
434911692,3,2
603041956,1,2
472339201,1,1
115255220,1,1
615284988,6,3
1959706334,2,6
28507000,2,2
2411104080,1,1
1839083640,4,17
2407564904,1,1
14924233,1,5
23024519,1,1
2273914465,1,4
53466757,1,1
232363044,1,1
24509934,1,1
412651992,2,12
14815682,2,1
14918577,1,1
67433435,1,1
232349502,1,2
27284242,5,5
1395944240,1,1
206603590,1,1
